id,sku,short_description,Tên SP,price,Quantity_sold,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,rating_avg,brand_name,Date
10828332,6370978171762," Bàn phím kiêm chuột không dây mini cho tivi box, smart tv UKB-500RF có đèn led** Nhu cầu giải trí với những thiết bị không dây ngày càng phát triển nó giúp cho cuộc sống trở nên thuận tiện hơn, với...","Bàn phím kiêm chuột không dây mini cho tivi box, smart tivi UKB-500RF có đèn led",97100,27.0,104900,,7800,7,6,,available,,4.7,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
167580341,8800635974683,"Ngắm nhìn thế giới với một tỷ sắc màu - Công nghệ Quantum Dot hiển thị 100% dải màuCông nghệ Quantum Dot hiển thị 100% dải màu với độ chân thực sống động và rõ nét, cho bạn thưởng thức từng khung hìn...",Smart Tivi QLED Samsung 4K 65 inch QA65Q60BA - Model 2022,16029300,39.0,28900000,,12870700,45,5,,available,,4.2,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
47126547,4804885955167,"Thiết kế viền xanh độc đáo, mới lạMáy Lạnh Sharp Inverter 1 HP AH-X9XEW với thiết kế nguyên khối đơn giản với gam màu trắng nhẹ nhàng kết hợp viền xanh tinh tế, kiểu dáng nhỏ gọn quen thuộc với người...",Máy lạnh Sharp Inverter 1 HP AH-X9XEW - Chỉ giao tại HCM,5939000,1011.0,7990000,,2051000,26,305,,available,,4.6,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-12-30
23442433,4030078816544,"Chi tiết sản phẩmĐÀI RADIO USB NGHE NHẠC WAXIBA XB-521URTSỬ DỤNG PIN SẠC 18650 cho thời lượng nghe bền hơn ,Bắt sóng AM/ FM/ SW,HỖ TRỢ CỔNG USB,THẺ NHỚ NGHE NHẠC Có Hỗ Trợ đèn pin siêu sángKÍCH ...",Đài USB NGHE NHẠC XB-521URT RADIO AM\FM\SW,270630,3.0,270630,,0,0,2,,available,,2.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
87941147,6097343783949,Công Nghệ Dynamic Crystal Color Chân Thực Sắc Màu Với Trạng Thái Tinh Khiết Của Tinh Thể MịnSmart Tivi Crystal Samsung 4K 65 inch UA65AU8000 Mới 2021 - Thưởng thức những khung hình chân th...,Smart Tivi Crystal Samsung 4K 65 inch UA65AU8000,13699300,84.0,25400000,,11700700,46,29,,available,,4.5,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
108176128,2451876514800,"Bảng Điều Khiển Thông Minh AI ControlMáy Giặt Samsung Inverter 9 kg WW90T634DLN được trang bị bảng điều khiển AI tự động ghi nhớ, phân tích, đề xuất chế độ giặt và cài đặt yêu thích dựa trên thói que...",Máy Giặt Samsung Inverter 9 kg WW90T634DLN,7899000,360.0,17819000,,9920000,56,147,,available,,4.5,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
7749111,9373212539783,"Thiết kế tối giản, tinh tếAndroid Tivi Box Xiaomi Mibox S 4K Global Quốc Tế với nhiều tính năng nổi bật, cho phép mọi người dùng trên mọi quốc gia đều có thể sử dụng được, không bị giới hạn như các p...",Android Tivi Box Xiaomi Mibox S 4K Global Quốc Tế - Hàng Chính Hãng,1480000,7942.0,1830000,,350000,19,1213,,available,,4.5,"{'id': 25422, 'name': 'Xiaomi', 'slug': 'xiaomi'}",2022-12-30
165043641,3606695711284,**Hỗ trợ tư vấn sản phẩm** Ưu điểm Tx3 mini 20221. Hệ điều hành nâng cấp lên Android 11 mới nhất2. Sử dụng con chip CPU S905W2 cực mạnh3. Android Tivi Box Tx3 mini 2022 có 2 phiên bản : Rom Gốc và...,"Android Tivi Box Tx3 Mini Plus 2022 - Android 11 - CPU S905W2 - Ram 2GB, Rom 16GB",614780,4.0,614780,,0,0,1,,available,,1.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
72748642,5227814968684,"Thiết kế sang trọng hiện đạiMáy giặt Samsung Inverter 8 kg WW80T3020WW với sắc trắng trang nhã, thiết kế hiện đại, lồng giặt rộng rãi hứa hẹn sẽ là trợ thủ đắt lực cho chị em nội trợ. Khối lượng giặt...",Máy giặt Samsung Inverter 8 kg WW80T3020WW - Chỉ giao HCM,4689000,1508.0,7340000,,2651000,36,598,,available,,4.6,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
126702028,5525648810668,Remote Điều khiển Tivi dành cho Sony RMT-TX300P - Cam kết sản phẩm mớinguyên tem đúng như hình ảnh miêu tả- Cam kết sản phẩm hoạtđộng tốt- Cam kết đổi trả trongtrường hợp sản phẩm không tương thích...,Remote Điều khiển Tivi dành cho Sony RMT-TX300P,97000,46.0,97000,,0,0,9,,available,,3.3,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
20200132,3625012599372,"Thiết kế thông minh với 9 tính năng an toànMáy Nước Nóng Panasonic DH-4RP1VW (4500W) được thiết kế thông minh với 9 tính năng an toàn: Tự động ngắt, cảm biến nhiệt, chống rò rỉ, công tắc dòng chảy, c...",Máy Nước Nóng Panasonic DH-4RP1VW (4500W),3470000,319.0,3790000,,320000,8,85,,available,,4.6,"{'id': 18804, 'name': 'Panasonic', 'slug': 'panasonic'}",2022-12-30
198531441,8080391044847,ĐÀI RADIO PEPE 310BT-S QUÀ TẶNG CHO NGƯỜI THÂN YÊU Hàng nhập khẩu Chính Hãng Nhật Bản.  HỖ TRỢ USB THẺ NHỚ NHẠC MP3 SÓNG FM :AM / FM / SW 3 BAND RADIOVỚI TÍCH HỢP BỘ PHÁT ÂM NHẠC USB / TF-kết nối bl...,ĐÀI RADIO Pepe FP-310BT-S Năng Lượng Mặt Trời Mẫu Mới Nhất 2022 Hàng Chính Hãng,230000,34.0,230000,,0,0,3,,available,,5.0,"{'id': 5383335, 'name': 'Pepe', 'slug': 'pepe'}",2022-12-30
32505959,1930655010422,Dòng remote máy lạnh đa năng đời mới tích hợp tần số của hơn 1000 dòng sản phẩm máy lạnh hiện có trên thị trường.Màn hình hiển thị rõ ràngĐược cài đặt sẵn đồng hồ điện tử riêng và đèn pin chuyên d...,Remote điều khiển đa năng - Dùng được cho tất cả các dòng máy lạnh ,41000,192.0,41000,,0,0,38,,available,,4.6,"{'id': 5307993, 'name': 'Thuận Dung', 'slug': 'thuan-dung'}",2022-12-30
98164252,6282056288294,"Remote điều khiển quạt Mitsubishi tặng kèm pin- Điều khiển quạt Mitsubishi phù hợp với nhiều model của hãng, bao gồm cả loại quạt đứng LV16 và quạt treo tường W16.- Sản phẩm điều khiển quạt Mitsubis...","Remote điều khiển cho quạt Mitsubishi, các loại quạt đứng và treo tường",61800,1.0,61800,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
87941161,6880954719001,Công Nghệ Dynamic Crystal Color Chân Thực Sắc Màu Với Trạng Thái Tinh Khiết Của Tinh Thể MịnSmart Tivi Crystal Samsung 4K 50 inch UA50AU8000 Mới 2021 - Thưởng thức những khung hình chân thực với tỷ ...,Smart Tivi Crystal Samsung 4K 50 inch UA50AU8000,10069300,120.0,17400000,,7330700,42,37,,available,,5.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
68760697,5342269069028,"Thiết kế bởi nhà thiết kế Uberto Palermo Được chắp bút từ nhà thiết kế nổi tiếng người Ý Uberto Palermo, Máy Nước Nóng Ariston AN BLU 30 R - 2.5 - FE có thiết kế dạng chữ nhật ngang đơn giản, dễ dàng...",Máy Nước Nóng Ariston AN BLU 30 R - 2.5 - FE (2500W),2490000,,2490000,,0,0,0,,available,,0.0,"{'id': 47795, 'name': 'Ariston', 'slug': 'ariston'}",2022-12-30
173616934,8249460261624,"Mạch quạt điều khiển từ xa phiên bản Tiếng Việt 2022Dành cho các bạn nào thích tự sửa chữa, thay thế bộ điều khiển của các loại quạt điều khiển từ xa bị hỏng hoặc biến chiếc quạt bình thường thành qu...",Bộ vỉ mạch và remote điều khiển quạt từ xa Bản Tiếng Việt - Anh,38000,131.0,38000,,0,0,9,,available,,4.7,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
54763797,4097726211946,"Tiết Kiệm Điện NăngDigital InverterTiết kiệm điện năng sử dụng nhờ công nghệ Digital Inverter tiên tiến. Máy hoạt động ổn định,và duy trì tốt nhiệt độ mong muốn mà không cần bật tắt thường xuyên....",Máy lạnh Inverter Samsung AR12TYHQASINSV (1.5HP) - Hàng chính hãng - Chỉ giao tại HCM,6919000,54.0,9990000,,3071000,31,19,,available,,3.9,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
183559913,9661326749263,"MICRO CÓ DÂY TOMAHAWK - THIẾT KẾ BẮT MẮT, SANG TRỌNG - CHẤT ÂM NHẸ, SIÊU SÁNG - BẮT ÂM NHẠY, CHỐNG HÚ, CHỐNG NHIỄU TỐT - DÂY DÀI 6MCAM KẾT: - Hỗ trợ đổi hàng khi khách hàng không vừa ý. - Sản phẩm...",Micro có dây Nhật Bản  TOMAHAWK - Hàng nhập khẩu  - Hàng cao cấp Nhật Bản,284991,15.0,313490,,28499,9,2,,available,,4.5,"{'id': 5319853, 'name': 'TOMAHAWK', 'slug': 'tomahawk'}",2022-12-30
192387731,9772094489545,...,[Sản phẩm mới nhất 2022] GOOGLE Tivi 55'' 4K HDR - 55T66 - Gam Màu Rộng  Dolby Audio - Tivi Giá Rẻ Chất Lượng - Bảo Hành 2 Năm - Hàng chính hãng,9072000,20.0,14490000,,5418000,37,10,,available,,4.0,"{'id': 27932, 'name': 'TCL', 'slug': 'tcl'}",2022-12-30
167530443,5222227436904,"Màn hình cảm ứng, trải nghiệm như smartphone cỡ lớnLG StanbyMe 2K 27 inch 27ART10AKPL gây ấn tượng với kiểu dáng năng động, màn hình cảm ứng cho bạn điều khiển dễ dàng với 1 cú chạm nhẹ, đường nét ti...",LG StanbyMe 2K 27 inch 27ART10AKPL,13359300,60.0,22900000,,9540700,42,12,,available,,4.6,"{'id': 18851, 'name': 'LG', 'slug': 'lg'}",2022-12-30
39371646,2177433458833,"Giá treo màn hình xoay 360 độ - Chân đứng - Tay dài 23 cm, kẹp bàn-Giá treo màn hình hiện nay là phụ hiện công nghệ cần thiết cho những người sử dụng máy tính đặt bàn- Nó có Khả năng thay đổi chiều ca...","Giá treo màn hình xoay 360 độ - Chân đứng - Tay dài 23 cm, kẹp bàn, hàng nhập khẩu",235900,,235900,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
75763939,3594055543461,Kệ để thiết bị âm thanh có bánh xeDùng để gắn các thiết bị âm thanh : Cục đẩy - Micro không dây - nâng tiếng  Cao : 72 cm Ngang : 55 cm Sâu : 40 cm Việt Nam sản xuất ...,Tủ máy âm thanh loại trung cao 72cm,409900,66.0,409900,,0,0,20,,available,,4.5,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
56100223,9801134305624,"Mô tả sản phẩmVINABOX T220s là chiếc đầu thu kỹ thuật số truyền hình mặt đất DVB T2, có đầy đủ hợp Quy của bộ Thông Tin Truyền Thông Cấp Phép. VINABOX T220s sử dụng chip giải mã thế hệ mới 2020 giúp ...",ĐẦU KTS DVB T2 VINABOX T220S THẾ HỆ MỚI 2020 – XEM TRUYỀN HÌNH MIỄN PHÍ- HÀNG CHÍNH HÃNG,248000,93.0,248000,,0,0,16,,available,,4.6,"{'id': 112131, 'name': 'Vinabox', 'slug': 'vinabox'}",2022-12-30
93088617,6224626579167,"Trải Nghiệm Nội Dung 4K Hoàn Mỹ Trên Thế Hệ Smart TV MớiPurColor Tái Hiện Sắc Màu Cuộc Sống, Rực Rỡ Và Sống Động HơnSmart Tivi Samsung 4K 50 inch UA50AU7700 Mới 2021 - Choáng ngợp trước dải màu sắc...",Smart Tivi Samsung 4K 50 inch UA50AU7700,9569300,263.0,17900000,,8330700,47,92,,available,,4.7,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
142851720,7374952652671,       - Dùng để biến các loại quạt thông thường thành quạt điều khiển từ xa.   - Quý khách tìm hiểu kỹ cách đấu nối tránh mua về không đấu nối được   - Ứng dụng cho tất cả các loại quạt.   - C...,"Mạch điều khiển quạt từ xa dành cho các loại quạt,Bộ mạch điều khiển từ xa cho quạt - Bả",39800,235.0,39800,,0,0,26,,available,,4.6,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
47126554,2062827260294,"Thiết kế viền xanh độc đáo, mới lạMáy Lạnh Sharp Inverter 1.5 HP AH-X12XEW với thiết kế nguyên khối đơn giản với gam màu trắng nhẹ nhàng kết hợp viền xanh tinh tế, kiểu dáng nhỏ gọn quen thuộc với ng...",Máy Lạnh Sharp Inverter 1.5 HP AH-X12XEW - Chỉ giao tại HCM,7459000,452.0,9990000,,2531000,25,111,,available,,4.5,"{'id': 19912, 'name': 'Sharp', 'slug': 'sharp'}",2022-12-30
188128780,4727863373940,Củ loa bass 30 từ 140 côn 51 Hải Triều (hàng chính hãng) 1 cặp Loa bass 30 dùng cho thay thế loa bass đã cũ hoặc đã xuống cấp cần được thay thế mớiCông suất 900wTrở kháng: 8ohmPhù hợp cho mọi thùng lo...,Củ loa bass 30 từ 140 coil 51 Sườn nhôm Hải Triều (hàng chính hãng) 1 cặp.,990000,29.0,990000,,0,0,2,,available,,5.0,"{'id': 550159, 'name': 'HẢI TRIỀU ', 'slug': 'hai-trieu'}",2022-12-30
72203941,8090466336753,"Thiết Bị Nhận Bluetooth, NFC Cho Loa Và Amply BT200Thông số kỹ thuật:Mô hình: BT200Dải tần đáp ứng: 10Hz-20 kHzTỷ lệ tín hiệu/nhiễu:> 110dBĐộ méo + Tiếng ồn: <0.02%Bluetooth phiên bản: 5.0Tên...","Thiết Bị Nhận Bluetooth, NFC Cho Loa Và Amply BT200",219000,3.0,219000,,0,0,0,,available,,0.0,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
188129036,8977045394824,Củ loa bass 30 từ 156 côn 65 Hải Triều (hàng chính hãng) 1 cặp Công suất 1200wTrở kháng: 8ohmPhù hợp cho mọi thùng loa có đường kính 30cm Tiếng bass ấm rất chắc tiếng sâu và trongloa sử dụng côn 65 t...,Củ loa bass 30 từ 170 côn 65 Hải Triều (hàng chính hãng) 1 cặp,1382000,24.0,1382000,,0,0,1,,available,,5.0,"{'id': 550159, 'name': 'HẢI TRIỀU ', 'slug': 'hai-trieu'}",2022-12-30
198202183,3831452917287,Loa bass 25 từ đôi (từ kép) cao cấp Hải Triều (hàng chính hãng) 1 cặpLoa chuyên dùng cho thay thế cho các dòng loa bass 25 đã cũ hoặc xuống cấp cần thay thế mới Hoặc dùng lắp cho thùng loa mới độ ch...,Loa bass 25 từ đôi (từ kép) cao cấp Hải Triều (hàng chính hãng) 1 cặp ,650000,19.0,650000,,0,0,1,,available,,5.0,"{'id': 550159, 'name': 'HẢI TRIỀU ', 'slug': 'hai-trieu'}",2022-12-30
121329870,9285116882170,       Vải Lưới E CĂNG LOA Dày cao cấp .(1.5m* 0.5m). Vải Lưới E CĂNG LOA Dày cao cấp .(1.5m* 0.5m).Vải Lưới E CĂNG LOA Dày cao cấp .(1.5m* 0.5m).   ...,Vải Lưới E CĂNG LOA Dày cao cấp .(1.5m* 0.5m).,43000,115.0,43000,,0,0,15,,available,,4.6,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
178268021,3426709435862,"Thiết kế nhỏ gọnTủ lạnh Electrolux 94 Lít EUM0930BD-VN thuộc kiểu nhỏ gọn, màu đen với cửa tủ bằng thép không gỉ có độ bền cao, không kém phần hiện đại. Tay cầm được thiết kế âm ẩn nên tạo chiếc tủ t...",Tủ lạnh Electrolux 94 Lít EUM0930BD-VN,3139000,39.0,3690000,,551000,15,9,,available,,5.0,"{'id': 19050, 'name': 'Electrolux', 'slug': 'electrolux'}",2022-12-30
85376469,5869038261300,Anten Tàu Bay Truyền Hình Số Mặt Đất DVB-T2 - HKD TB105-T2Anten sử dụng đầu thu KTS và tivi tích hợp truyền hình số mặt đất DVB-T2Thông số kỹ thuậtBăng tần : UHFTần số : 470~862MHzĐộ lợi (k...,"ANTEN BÀN DVB T2 HKD 105 HOÀNH KIẾN ĐẠT ,HÀNG CHÍNH HÃNG.",195000,119.0,195000,,0,0,31,,available,,4.0,"{'id': 145914, 'name': 'Honjianda', 'slug': 'honjianda'}",2022-12-30
160825702,9664782000446,"  Bộ vi xử lý lõi tứ Hisilicon Hi3798M được sử dụng để sản phẩm hoạt động trơn tru và linh hoạt, không phải lo lắng về vấn đề chạy chậm.Hỗ trợ phiên bản HDMI 2.1, thuận tiện để truyền hì...",Android Box 11.0 Q96 Plus 5G Ram 8GB+128GB lõi tứ kết nối WIFI kép 2.4G 4K hỗ trợ HDR,768000,62.0,768000,,0,0,12,,available,,4.3,"{'id': 111461, 'name': 'OEM', 'slug': 'oem'}",2022-12-30
178058678,2432458056158,Cảm giác thật với màu sắc và độ tương phản đẹpGoogle Tivi Sony 4K 50 inch KD-50X75K với bộ xử lý mạnh mẽ của chúng tôi trên TV Sony BRAVIA 4K này sử dụng các thuật toán nâng cao để giảm nhiễu và tăn...,Google Tivi Sony 4K 50 inch KD-50X75K - Model 2022,11009300,60.0,16900000,,5890700,35,18,,available,,5.0,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-12-30
186817067,6574215393015,"Kiểu dáng đơn giản, phù hợp lắp đặt ở nhiều không gian. Chất âm sống động với tổng công suất 300W, 2.1 kênh.Công nghệ Adaptive Sound Lite tối ưu âm thanh theo nội dung. Chế độ Game Mode thiết lập â...",Loa Thanh Soundbar Samsung HW-B450 - Hàng Chính Hãng,4368000,,4550000,,182000,4,0,,available,,0.0,"{'id': 18802, 'name': 'Samsung', 'slug': 'samsung'}",2022-12-30
123547565,6786296632106,Giá Treo Màn Hình NB H100 Màn Hình 22 - 35 Inch - Tay Treo Màn Hình Máy Tính H100 Gắn Bàn Xoay 360 ĐộGiá treo màn hình máy tính NB-H100 là mẫu sản phẩm mới nhất của hãng công nghệ NorthBayou. Sản ph...,Giá Treo Màn Hình NB H100 22 - 35 Inch - Tay Treo Màn Hình Máy Tính Gắn Bàn Xoay 360 Độ,295800,48.0,295800,,0,0,11,,available,,4.8,"{'id': 168073, 'name': 'North Bayou', 'slug': 'north-bayou'}",2022-12-30
181447376,9294014288857,  SIÊU PHẨM FPT Play Box SSẢN PHẨM ĐƯỢC PHÂN PHỐI BỞI CTY CỔ PHẦN VIỄN THÔNG FPT TELECOM     được xem là tivi box Hands-free Android đầu tiên trên Thế Giới đánh dấu bước phát triển vượt bậc c...,FPT Play Box S 2021 (T590) - Kết hợp Tivi Box và Loa thông minh - Điều khiển giọng nói thông minh không chạm - HÀNG CHÍNH HÃNG,1918000,2.0,1918000,,0,0,1,,available,,5.0,"{'id': 33101, 'name': 'FPT', 'slug': 'fpt'}",2022-12-30
120918182,1732302913090,"FPT Play Box S – Thưởng thức trải nghiệm đa kênh dễ dàng nhất=== Gói Khuyến mãi 6 tháng FPT,Làm sao để có thể xem phim thỏa thích, trải nghiệm hàng ngàn bản nhạc đỉnh cao? Hãy tham khảo qua sản phẩm...",FPT Play Box S 2021 (T590) - Kết hợp Tivi Box và Loa thông minh - Điều khiển giọng nói thông minh không chạm - HÀNG CHÍNH HÃNG,1345000,14.0,1345000,,0,0,4,,available,,3.8,"{'id': 5076283, 'name': 'FPT Play Box S', 'slug': 'fpt-play-box-s'}",2022-12-30
16563297,8868486261696,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚCVật tư phát sinh tính phí theo thực tế.Bảo hành chính hãng , có người đến tận nhà hỗ trợ....",Loa thanh soundbar Sony 2.0 HT-S100F - Hàng chính hãng,2030000,29.0,2030000,,0,0,6,,available,,4.8,"{'id': 18641, 'name': 'Sony', 'slug': 'sony'}",2022-12-30
